id,count
13933,1
14236,1
14255,1
16528,1
16767,1
244,1
615,1
1593,1
4945,1
5342,1
8406,1
8481,1
8847,1
9643,1
12506,1
17074,1
18095,1
18174,1
18243,1
18458,1
18477,1
18874,1
19662,1
3276,1
3373,1
4788,1
16497,1
16750,1
16991,1
18516,1
20529,1
3375,1
3929,1
4521,1
6215,1
7982,1
8039,1
8181,1
10550,1
11596,1
12916,1
14854,1
17482,1
20221,1
20238,1
21501,1
4454,1
7868,1
8947,1
11754,1
13911,1
14108,1
14758,1
16114,1
17183,1
17768,1
21343,1
1590,1
5404,1
5870,1
6494,1
11626,1
11835,1
12931,1
13700,1
13810,1
14336,1
20640,1
3358,1
3573,1
6268,1
7262,1
11668,1
12582,1
14347,1
18724,1
19328,1
19751,1
1386,1
4438,1
4581,1
10357,1
11012,1
11484,1
14567,1
15479,1
17665,1
20309,1
20648,1
21322,1
914,1
1973,1
4799,1
8021,1
13066,1
13743,1
18213,1
18896,1
20190,1
3159,1
3500,1
4904,1
5140,1
8339,1
9088,1
9426,1
9768,1
13467,1
14965,1
17341,1
1088,1
1714,1
2791,1
5044,1
9484,1
12089,1
13422,1
16380,1
16881,1
19397,1
21642,1
21714,1
22456,1
3215,1
5161,1
10762,1
11353,1
14235,1
14732,1
21553,1
21657,1
21875,1
5682,1
14263,1
18795,1
19592,1
20408,1
21722,1
272,1
687,1
6488,1
6740,1
7281,1
9085,1
17152,1
17498,1
18915,1
21372,1
2141,1
2188,1
3231,1
5842,1
11685,1
14309,1
16068,1
16104,1
17681,1
1971,1
2678,1
11326,1
11763,1
12310,1
16229,1
20021,1
20492,1
2447,1
8096,1
8880,1
10883,1
12655,1
16775,1
17677,1
17822,1
20378,1
5645,1
8025,1
10050,1
12258,1
17173,1
17306,1
18618,1
18664,1
18756,1
21782,1
4683,1
7020,1
8016,1
18663,1
20371,1
21947,1
2020,1
3085,1
6021,1
6724,1
7954,1
8998,1
13135,1
14505,1
16674,1
18401,1
19094,1
20174,1
3271,1
4260,1
8373,1
8739,1
10899,1
11383,1
13701,1
14835,1
17630,1
20296,1
6570,1
7030,1
7317,1
11695,1
13804,1
15091,1
18063,1
19299,1
20701,1
2872,1
3008,1
13025,1
13215,1
17046,1
17378,1
18871,1
19975,1
20223,1
22447,1
1575,1
4014,1
4081,1
4384,1
5536,1
6655,1
7144,1
9246,1
9305,1
10683,1
11752,1
14952,1
17418,1
17806,1
19186,1
19401,1
19666,1
374,1
860,1
1014,1
3056,1
3422,1
7006,1
10518,1
12180,1
15583,1
15623,1
2867,1
4702,1
4844,1
4916,1
6672,1
8686,1
9592,1
11552,1
14337,1
15869,1
16310,1
16684,1
17999,1
2425,1
2689,1
7640,1
7772,1
8427,1
9157,1
11910,1
13529,1
14527,1
15219,1
16582,1
18140,1
19004,1
20652,1
20816,1
21218,1
2391,1
8809,1
11956,1
13685,1
15566,1
18186,1
21656,1
3959,1
4004,1
4289,1
5027,1
6685,1
8738,1
13110,1
14140,1
15642,1
15924,1
16571,1
18261,1
20189,1
22169,1
135,1
3916,1
16202,1
18305,1
5958,1
6283,1
9612,1
13715,1
14997,1
15040,1
15557,1
17060,1
20268,1
20519,1
21604,1
3116,1
8538,1
8701,1
13830,1
15529,1
16783,1
18225,1
18985,1
21198,1
2411,1
2948,1
3064,1
3254,1
4367,1
5291,1
10613,1
11951,1
12529,1
14277,1
20003,1
868,1
985,1
4105,1
11478,1
11907,1
13281,1
15902,1
16117,1
17872,1
19831,1
21300,1
15,1
2950,1
7330,1
10790,1
10806,1
13051,1
16462,1
18003,1
19461,1
19611,1
20637,1
4467,1
5532,1
8428,1
10012,1
10796,1
14882,1
16284,1
18256,1
18775,1
20176,1
20974,1
523,1
7820,1
8310,1
10817,1
15152,1
19306,1
980,1
3790,1
6033,1
12433,1
14145,1
15302,1
19399,1
21262,1
30,1
42,1
895,1
1180,1
2169,1
5593,1
6246,1
7636,1
7885,1
8165,1
16850,1
18741,1
19214,1
21420,1
3490,1
5246,1
7283,1
14520,1
14761,1
16232,1
18547,1
20804,1
4149,1
4172,1
6798,1
8676,1
15757,1
16343,1
17000,1
18437,1
19994,1
20184,1
21557,1
21746,1
3389,1
4202,1
5507,1
6157,1
6756,1
7309,1
11238,1
16187,1
16288,1
16795,1
17290,1
4924,1
6520,1
7455,1
12771,1
18474,1
22271,1
2465,1
3583,1
3755,1
5466,1
6288,1
6432,1
8938,1
9726,1
10356,1
10765,1
11365,1
19389,1
22409,1
1414,1
3023,1
5515,1
6462,1
6517,1
7554,1
9083,1
9200,1
9789,1
12864,1
14829,1
17278,1
18411,1
20595,1
1525,1
2057,1
3179,1
3772,1
4303,1
4649,1
6482,1
7105,1
10153,1
10484,1
13360,1
20014,1
20177,1
20188,1
3298,1
3304,1
3962,1
5181,1
8599,1
10255,1
12043,1
13886,1
16837,1
17009,1
19526,1
21363,1
21868,1
617,1
1713,1
6035,1
6669,1
12162,1
15418,1
16350,1
19150,1
19371,1
1140,1
2398,1
2631,1
3842,1
7435,1
7527,1
9161,1
9649,1
640,1
1610,1
1732,1
2368,1
6061,1
7886,1
14385,1
16573,1
19802,1
20120,1
2152,1
6180,1
7788,1
8581,1
8774,1
8836,1
10628,1
12620,1
13090,1
15751,1
17440,1
17894,1
19546,1
19561,1
20686,1
20721,1
832,1
862,1
4449,1
4712,1
5732,1
6209,1
11241,1
12005,1
13069,1
13637,1
14159,1
16300,1
17918,1
21193,1
21561,1
2609,1
2988,1
4349,1
6105,1
7696,1
14367,1
14460,1
19102,1
20400,1
20988,1
21480,1
1260,1
1676,1
1684,1
4532,1
5708,1
6518,1
7533,1
10891,1
10910,1
11906,1
16873,1
16943,1
17185,1
18131,1
20327,1
22054,1
93,1
566,1
969,1
2408,1
5119,1
5537,1
7360,1
7665,1
8369,1
8711,1
9079,1
9396,1
9703,1
10189,1
21149,1
204,1
1644,1
4198,1
7877,1
10569,1
11057,1
11285,1
12191,1
16108,1
16418,1
21177,1
21493,1
21884,1
6093,1
8358,1
11073,1
12367,1
12494,1
13214,1
19651,1
1294,1
2267,1
4952,1
5090,1
7531,1
8962,1
11155,1
15955,1
527,1
2375,1
3639,1
3825,1
4920,1
5374,1
6073,1
9838,1
11689,1
13489,1
13912,1
14970,1
15077,1
15445,1
20669,1
1262,1
2321,1
3124,1
4008,1
6826,1
11779,1
12621,1
13896,1
14463,1
18019,1
18774,1
3245,1
3371,1
6948,1
12355,1
13677,1
15175,1
17743,1
18612,1
20907,1
21092,1
3850,1
5856,1
6304,1
7197,1
9547,1
11048,1
11733,1
13295,1
416,1
4362,1
8180,1
13371,1
16527,1
17702,1
19714,1
20110,1
20374,1
21728,1
1061,1
4617,1
5506,1
9286,1
9831,1
10432,1
11153,1
13586,1
13979,1
15487,1
16513,1
16893,1
17375,1
19506,1
20720,1
21059,1
21847,1
949,1
3058,1
4774,1
6126,1
11965,1
13284,1
16230,1
16934,1
20072,1
1851,1
3212,1
3317,1
4862,1
5445,1
7115,1
7560,1
9570,1
14922,1
17840,1
18204,1
18417,1
19449,1
20058,1
20111,1
20904,1
22036,1
22145,1
22363,1
169,1
786,1
5024,1
5491,1
9120,1
10879,1
16416,1
17571,1
19829,1
3002,1
6392,1
6417,1
11042,1
12383,1
12951,1
16903,1
20799,1
1147,1
1836,1
3750,1
8626,1
8655,1
9747,1
11384,1
17189,1
17572,1
17618,1
18371,1
21067,1
21358,1
22300,1
211,1
469,1
2015,1
2782,1
3045,1
5295,1
5447,1
7673,1
8954,1
11019,1
12713,1
15209,1
19009,1
21692,1
2250,0
2453,0
2529,0
3506,0
4590,0
4894,0
8440,0
9945,0
11434,0
11567,0
11619,0
13518,0
13638,0
14846,0
15375,0
16597,0
17043,0
21223,0
21342,0
21899,0
418,0
541,0
558,0
1010,0
1258,0
1277,0
2906,0
3015,0
3106,0
3806,0
4371,0
6401,0
7544,0
7546,0
8092,0
10237,0
10889,0
11309,0
11495,0
13240,0
13299,0
14029,0
14805,0
15221,0
17595,0
19865,0
20867,0
21071,0
22209,0
1551,0
2581,0
2994,0
3327,0
3704,0
3937,0
4551,0
5079,0
5148,0
6860,0
10573,0
13659,0
14064,0
14067,0
14215,0
14543,0
15133,0
15689,0
16675,0
17061,0
17111,0
17757,0
19479,0
20211,0
1202,0
2030,0
2371,0
2520,0
2598,0
6287,0
6905,0
6911,0
7424,0
7543,0
9686,0
10004,0
10448,0
10913,0
11662,0
12422,0
13035,0
13907,0
14779,0
15569,0
15709,0
16145,0
16158,0
17205,0
18341,0
18406,0
20548,0
21378,0
21820,0
22353,0
926,0
965,0
1537,0
1671,0
3051,0
3069,0
4082,0
4256,0
6362,0
6407,0
9341,0
9750,0
10151,0
10431,0
10620,0
11673,0
11843,0
12390,0
13656,0
13843,0
14438,0
15274,0
15374,0
17334,0
17465,0
17803,0
18944,0
19790,0
21288,0
22206,0
22215,0
0,0
348,0
1336,0
2157,0
3640,0
5417,0
5741,0
7215,0
8493,0
10748,0
11638,0
12253,0
12920,0
13585,0
13924,0
14304,0
14617,0
14972,0
16596,0
16888,0
18799,0
19999,0
20404,0
20461,0
20794,0
20850,0
21562,0
2900,0
3144,0
3296,0
3680,0
4161,0
5107,0
5888,0
6262,0
7539,0
7637,0
8228,0
10382,0
10946,0
12697,0
12860,0
12970,0
13964,0
14124,0
14158,0
14573,0
14794,0
15993,0
16404,0
16586,0
17107,0
18788,0
19224,0
19921,0
20858,0
21801,0
22288,0
22350,0
299,0
2175,0
2878,0
3324,0
5009,0
5579,0
7555,0
8438,0
9228,0
10168,0
10388,0
13926,0
14232,0
14443,0
14556,0
15772,0
16243,0
17689,0
18096,0
19143,0
19312,0
20996,0
21042,0
21909,0
602,0
1983,0
4220,0
4798,0
5213,0
5364,0
6635,0
8037,0
8320,0
9746,0
10000,0
11101,0
11148,0
13207,0
15424,0
17333,0
18197,0
20424,0
21000,0
414,0
1526,0
2263,0
2681,0
5279,0
6226,0
7392,0
8264,0
9969,0
10321,0
10924,0
11441,0
11595,0
11623,0
13091,0
13391,0
13733,0
16372,0
16710,0
17314,0
17458,0
17898,0
18552,0
19073,0
19098,0
19566,0
22346,0
427,0
823,0
932,0
1059,0
1157,0
1403,0
2277,0
2473,0
4545,0
8461,0
8964,0
10330,0
11856,0
12029,0
13357,0
14251,0
14528,0
15104,0
16735,0
16961,0
17207,0
17371,0
18793,0
19266,0
20854,0
20894,0
22238,0
677,0
1353,0
1760,0
2720,0
2775,0
3243,0
5193,0
5446,0
5605,0
6184,0
6921,0
7052,0
7270,0
7881,0
8536,0
10473,0
10615,0
10684,0
10710,0
11257,0
11450,0
12493,0
13023,0
13127,0
13292,0
14813,0
15513,0
16342,0
16366,0
17816,0
18364,0
19244,0
19330,0
21752,0
34,0
858,0
1687,0
2158,0
3495,0
3854,0
4051,0
4139,0
4668,0
5031,0
6201,0
7742,0
7861,0
10456,0
12127,0
12236,0
13421,0
17018,0
17794,0
17850,0
20050,0
21060,0
21636,0
21773,0
853,0
939,0
3102,0
4066,0
4370,0
5224,0
5240,0
5483,0
5733,0
5913,0
5957,0
8102,0
8318,0
10555,0
10723,0
13704,0
14673,0
14698,0
14934,0
15693,0
15774,0
17524,0
18148,0
18891,0
19052,0
21024,0
21312,0
21410,0
21876,0
1445,0
2116,0
2975,0
4138,0
6250,0
7818,0
8368,0
8583,0
8810,0
11214,0
11470,0
11598,0
11858,0
12015,0
15279,0
15681,0
15864,0
16834,0
18057,0
18073,0
18219,0
18236,0
19848,0
20195,0
20494,0
20833,0
274,0
844,0
2370,0
3284,0
5222,0
5311,0
5545,0
6258,0
6521,0
9177,0
9402,0
10290,0
11818,0
12251,0
12502,0
13171,0
13606,0
14470,0
14810,0
15604,0
16185,0
16316,0
16654,0
16899,0
18538,0
19971,0
20372,0
20739,0
21145,0
998,0
4513,0
5038,0
7425,0
7798,0
7888,0
8814,0
8859,0
9577,0
9925,0
12128,0
12723,0
13842,0
16228,0
16465,0
16722,0
17326,0
17910,0
18125,0
18388,0
19453,0
21379,0
691,0
2568,0
3396,0
4463,0
4639,0
6662,0
6712,0
7376,0
7862,0
9226,0
11025,0
11812,0
14227,0
14318,0
15083,0
15994,0
16790,0
17124,0
17859,0
18585,0
18776,0
19674,0
20213,0
20486,0
21528,0
22257,0
1038,0
1174,0
1816,0
2772,0
3339,0
3660,0
4273,0
4278,0
4608,0
4932,0
4999,0
5949,0
6298,0
10146,0
12107,0
12206,0
12320,0
12473,0
12825,0
13837,0
14182,0
15220,0
16871,0
20503,0
21009,0
21031,0
21200,0
22425,0
1110,0
1210,0
1632,0
3430,0
3468,0
3849,0
3944,0
4933,0
5005,0
5334,0
5599,0
5809,0
6627,0
7159,0
8034,0
8853,0
12591,0
12634,0
12975,0
13627,0
13632,0
14935,0
15397,0
16939,0
17917,0
18032,0
19356,0
21369,0
650,0
1343,0
1846,0
1930,0
2590,0
3173,0
3671,0
4479,0
4951,0
5794,0
6476,0
6915,0
7674,0
8141,0
8144,0
8156,0
10514,0
11721,0
12030,0
12741,0
13160,0
14574,0
14600,0
14907,0
15277,0
16334,0
16744,0
17279,0
17335,0
17958,0
18453,0
18626,0
18697,0
19029,0
19253,0
20103,0
20855,0
629,0
706,0
737,0
2182,0
3366,0
3684,0
4006,0
5177,0
5528,0
5766,0
5917,0
7657,0
8690,0
8970,0
9199,0
11937,0
12389,0
12854,0
12933,0
14431,0
14826,0
16645,0
17222,0
17660,0
19554,0
19763,0
20040,0
1002,0
1213,0
1607,0
3105,0
3258,0
3539,0
3754,0
7092,0
7352,0
8179,0
8564,0
9584,0
9867,0
12584,0
15144,0
16468,0
16817,0
18471,0
18668,0
19741,0
22223,0
2526,0
2798,0
2953,0
3437,0
3698,0
4171,0
4802,0
8259,0
8314,0
9464,0
9565,0
10565,0
10653,0
10753,0
12316,0
14019,0
17322,0
17353,0
19541,0
20247,0
20479,0
20485,0
20757,0
2784,0
2939,0
2971,0
3210,0
9876,0
10676,0
11091,0
11298,0
11493,0
11636,0
11991,0
12754,0
13713,0
14888,0
20391,0
555,0
1051,0
1108,0
1134,0
2223,0
4986,0
6783,0
7059,0
7973,0
8338,0
9136,0
11046,0
11925,0
13126,0
13136,0
14423,0
16254,0
16280,0
17407,0
17815,0
18211,0
18602,0
18755,0
19122,0
19125,0
19684,0
1233,0
2012,0
2289,0
2995,0
5305,0
6237,0
6969,0
8768,0
8789,0
9680,0
10915,0
11328,0
11371,0
13319,0
17403,0
19100,0
19822,0
20069,0
20518,0
21697,0
1362,0
2358,0
5529,0
5569,0
6971,0
7689,0
8944,0
9467,0
10629,0
12070,0
13130,0
13337,0
13470,0
15139,0
17444,0
17929,0
18011,0
18023,0
18344,0
18794,0
19015,0
19464,0
19532,0
20475,0
20987,0
21099,0
376,0
1361,0
1811,0
1991,0
2894,0
2963,0
3372,0
3408,0
4623,0
4783,0
5103,0
8824,0
9409,0
9595,0
10538,0
11521,0
11908,0
13477,0
13770,0
14563,0
16696,0
17268,0
19048,0
20333,0
20676,0
21682,0
974,0
1420,0
1440,0
3989,0
4699,0
4831,0
5505,0
5797,0
6796,0
7441,0
7842,0
7903,0
8089,0
9413,0
10486,0
10848,0
11122,0
11367,0
11520,0
12026,0
13669,0
13996,0
14066,0
17466,0
18228,0
18319,0
19153,0
19363,0
20293,0
20332,0
21150,0
1069,0
1513,0
2923,0
3808,0
4412,0
5154,0
5195,0
5805,0
6637,0
6824,0
8696,0
9308,0
9435,0
11586,0
15161,0
15556,0
16872,0
18251,0
19149,0
20017,0
21014,0
21986,0
1297,0
1918,0
4845,0
5293,0
5941,0
6593,0
7577,0
7715,0
7920,0
8048,0
8205,0
8575,0
10053,0
11017,0
11497,0
13250,0
13366,0
13498,0
13728,0
14876,0
14967,0
15331,0
16690,0
16981,0
17240,0
18441,0
18823,0
18900,0
18967,0
19488,0
21266,0
21499,0
21834,0
22199,0
22231,0
201,0
1405,0
1975,0
2022,0
2606,0
3486,0
3652,0
3799,0
4324,0
4664,0
4902,0
5075,0
5169,0
7264,0
7516,0
8083,0
10128,0
10200,0
10752,0
11311,0
11381,0
12223,0
13167,0
13455,0
14446,0
14649,0
14744,0
16320,0
17607,0
18051,0
18570,0
18834,0
19116,0
20698,0
21112,0
21340,0
21511,0
773,0
1775,0
2765,0
4680,0
5152,0
5685,0
5757,0
5922,0
6530,0
7028,0
8307,0
8816,0
9015,0
9145,0
9440,0
9473,0
11532,0
12690,0
14355,0
15443,0
16058,0
16204,0
16373,0
16496,0
18447,0
19586,0
21862,0
2839,0
2996,0
3114,0
3575,0
3812,0
4705,0
5260,0
5770,0
6776,0
7672,0
8084,0
10170,0
11717,0
12694,0
13603,0
14923,0
15227,0
15640,0
16154,0
17165,0
20323,0
20945,0
488,0
1530,0
1942,0
2168,0
3538,0
3986,0
4039,0
5065,0
6784,0
7129,0
7518,0
8118,0
10023,0
10645,0
10897,0
13236,0
13438,0
14472,0
14690,0
15330,0
16178,0
18733,0
20063,0
20121,0
20813,0
21392,0
21441,0
22367,0
22372,0
880,0
1099,0
1472,0
1778,0
2478,0
2742,0
3431,0
4538,0
4746,0
5567,0
6828,0
8278,0
8678,0
10051,0
10296,0
11949,0
12607,0
12652,0
16360,0
17044,0
17267,0
18082,0
18299,0
18885,0
19866,0
20126,0
21010,0
21451,0
1452,0
1805,0
2694,0
3036,0
3463,0
3827,0
5042,0
5607,0
6205,0
7344,0
7998,0
8457,0
8550,0
11621,0
12014,0
12839,0
13532,0
15193,0
15705,0
16498,0
16946,0
17131,0
18110,0
19309,0
19840,0
20288,0
21717,0
21744,0
1048,0
1897,0
3818,0
4151,0
5249,0
5758,0
5940,0
8223,0
8346,0
8436,0
9881,0
10323,0
10589,0
11196,0
13449,0
13836,0
14012,0
14968,0
15491,0
15605,0
15968,0
16576,0
16785,0
17224,0
18046,0
18933,0
19088,0
19381,0
20583,0
21502,0
21706,0
1135,0
1441,0
1858,0
2621,0
3295,0
4321,0
5216,0
5706,0
6352,0
7701,0
9013,0
11508,0
11780,0
12094,0
12957,0
15190,0
15892,0
17406,0
17623,0
18130,0
18551,0
19012,0
20290,0
20806,0
20947,0
20961,0
21667,0
1016,0
1238,0
1810,0
1935,0
2373,0
2849,0
3605,0
4547,0
4890,0
5296,0
6535,0
7070,0
7620,0
10307,0
10383,0
10763,0
11167,0
12725,0
13763,0
14555,0
17174,0
17261,0
18144,0
18350,0
18920,0
19223,0
19327,0
21061,0
21406,0
22312,0
1833,0
2176,0
2796,0
3444,0
5449,0
6519,0
7727,0
8135,0
8861,0
12117,0
12159,0
12785,0
13308,0
13334,0
13587,0
14203,0
14453,0
15275,0
15349,0
16446,0
18535,0
19267,0
19420,0
19683,0
20018,0
455,0
820,0
912,0
2522,0
3460,0
4251,0
5441,0
5756,0
8620,0
9040,0
10361,0
11464,0
12284,0
12890,0
15255,0
15853,0
16452,0
17496,0
18784,0
20480,0
20860,0
21316,0
71,0
642,0
2903,0
3080,0
3195,0
4234,0
4318,0
4971,0
4983,0
5697,0
7335,0
7639,0
9306,0
9516,0
9862,0
11023,0
11322,0
11715,0
13738,0
14441,0
14831,0
15710,0
17017,0
19559,0
19835,0
20325,0
20476,0
20849,0
20910,0
21633,0
22368,0
161,0
443,0
2458,0
2649,0
3232,0
3631,0
4033,0
4295,0
4339,0
5384,0
5604,0
5885,0
5992,0
6104,0
6221,0
6564,0
8628,0
9029,0
11918,0
12822,0
13163,0
13375,0
13703,0
17718,0
17765,0
19112,0
19233,0
19454,0
19932,0
21719,0
713,0
2498,0
3384,0
3665,0
4866,0
5235,0
6837,0
7014,0
9101,0
9223,0
9502,0
9720,0
9832,0
10390,0
10842,0
10936,0
13229,0
15123,0
15601,0
15933,0
18203,0
19208,0
20179,0
21069,0
1608,0
2616,0
3580,0
5346,0
5816,0
7102,0
9076,0
9665,0
9897,0
10337,0
12385,0
12914,0
15048,0
15291,0
15584,0
15671,0
16855,0
17255,0
17862,0
18152,0
18205,0
18754,0
19056,0
20926,0
255,0
665,0
2207,0
4226,0
4715,0
4898,0
5054,0
8056,0
8682,0
8725,0
8908,0
10465,0
12299,0
12327,0
13266,0
14285,0
14687,0
15001,0
15095,0
15702,0
16659,0
19940,0
21641,0
21815,0
107,0
271,0
1862,0
2164,0
2291,0
2879,0
3607,0
3886,0
5613,0
5737,0
6087,0
6216,0
6416,0
7402,0
7787,0
8350,0
9326,0
9383,0
9932,0
11018,0
11400,0
11414,0
12338,0
12600,0
12661,0
13570,0
15271,0
16263,0
16424,0
18505,0
21006,0
21582,0
316,0
1675,0
2076,0
2191,0
3960,0
4442,0
5912,0
6853,0
6937,0
7143,0
7149,0
7191,0
8195,0
8967,0
9717,0
10435,0
11135,0
12509,0
12616,0
12764,0
13219,0
13546,0
14279,0
17836,0
19323,0
21520,0
21996,0
22430,0
27,0
158,0
1516,0
1570,0
4717,0
4801,0
5056,0
5955,0
6003,0
7933,0
7991,0
9020,0
10563,0
10895,0
11182,0
12510,0
12855,0
14054,0
14305,0
14725,0
16629,0
17385,0
17978,0
18400,0
18435,0
18848,0
20078,0
21029,0
21695,0
22068,0
2287,0
2818,0
3261,0
3836,0
5234,0
7242,0
8889,0
9327,0
10856,0
11279,0
11819,0
11926,0
12259,0
12706,0
13249,0
13891,0
14208,0
14294,0
16018,0
16840,0
21910,0
22432,0
353,0
1739,0
3042,0
5711,0
5712,0
7711,0
9788,0
9960,0
10677,0
10985,0
11271,0
13468,0
16764,0
17260,0
17640,0
19300,0
20160,0
20783,0
21628,0
21736,0
21972,0
3193,0
3595,0
4294,0
4637,0
6153,0
8142,0
9100,0
9690,0
10417,0
11159,0
12136,0
12632,0
13708,0
13949,0
14130,0
14614,0
15429,0
15750,0
15770,0
16512,0
16833,0
17655,0
18076,0
18250,0
20316,0
21368,0
21390,0
21892,0
21974,0
279,0
1514,0
1800,0
1955,0
2985,0
3566,0
3658,0
3758,0
4626,0
5084,0
5139,0
6062,0
7025,0
7074,0
7957,0
8352,0
8423,0
8437,0
9825,0
10263,0
10773,0
11093,0
11205,0
12727,0
16298,0
17519,0
18695,0
19452,0
20649,0
21364,0
21474,0
22382,0
146,0
1307,0
2066,0
2714,0
2790,0
3308,0
4599,0
5053,0
6328,0
7098,0
9487,0
11261,0
13201,0
13491,0
15731,0
15832,0
16262,0
16289,0
17129,0
17723,0
20041,0
20104,0
20436,0
21032,0
21507,0
21903,0
1046,0
1253,0
3378,0
3387,0
4316,0
5508,0
5512,0
7141,0
7382,0
7395,0
9814,0
11369,0
11882,0
12906,0
13144,0
13880,0
14046,0
15009,0
16477,0
17108,0
18469,0
20205,0
21818,0
22210,0
22344,0
825,0
946,0
1821,0
2579,0
3238,0
5877,0
6079,0
6212,0
6569,0
9403,0
9873,0
10667,0
11047,0
11098,0
13616,0
14410,0
14475,0
15890,0
16844,0
16867,0
19514,0
20386,0
20903,0
21477,0
22021,0
22128,0
22225,0
209,0
1346,0
1453,0
2826,0
4083,0
4166,0
4681,0
6385,0
8273,0
9534,0
10567,0
13031,0
15282,0
15627,0
17355,0
17716,0
18926,0
19239,0
20628,0
21383,0
253,0
989,0
1116,0
2240,0
5264,0
7810,0
9679,0
10270,0
13560,0
14023,0
14315,0
15032,0
16044,0
16189,0
17931,0
18239,0
19585,0
20690,0
276,0
1287,0
3137,0
4080,0
5575,0
5739,0
7430,0
7597,0
7725,0
7878,0
11058,0
11290,0
11823,0
11931,0
13397,0
14820,0
16314,0
18005,0
19071,0
20410,0
20718,0
21393,0
139,0
1196,0
1770,0
2803,0
2865,0
3453,0
3548,0
3901,0
4136,0
4749,0
5640,0
6609,0
6793,0
9064,0
9316,0
10086,0
10278,0
12211,0
12689,0
12865,0
13018,0
13500,0
14757,0
16325,0
16758,0
17515,0
18033,0
18316,0
19577,0
19682,0
19717,0
20360,0
21428,0
21731,0
22205,0
453,0
726,0
2438,0
3355,0
3873,0
4355,0
4591,0
5105,0
5832,0
7900,0
7913,0
11374,0
12705,0
13456,0
13565,0
13826,0
15050,0
16391,0
16859,0
17294,0
17424,0
18267,0
22034,0
499,0
1114,0
1473,0
2556,0
3017,0
3657,0
7314,0
7482,0
8647,0
9094,0
10830,0
11132,0
14910,0
18787,0
19834,0
19875,0
20101,0
384,0
519,0
2563,0
2769,0
3163,0
3581,0
4005,0
4148,0
7034,0
7169,0
7318,0
8689,0
8924,0
9309,0
9833,0
9836,0
10517,0
11706,0
12447,0
12966,0
13094,0
13231,0
13363,0
13978,0
14075,0
16238,0
17119,0
17869,0
18785,0
19110,0
19175,0
19472,0
20150,0
20726,0
21783,0
22061,0
22263,0
1321,0
2560,0
4238,0
6681,0
8171,0
9704,0
9724,0
10138,0
10150,0
12360,0
13913,0
14859,0
15080,0
15509,0
15791,0
16215,0
17011,0
17634,0
18178,0
18657,0
20355,0
21726,0
21979,0
22009,0
462,0
769,0
3776,0
5078,0
5242,0
6341,0
7349,0
8192,0
8217,0
8276,0
11837,0
13204,0
14139,0
15456,0
16138,0
17853,0
18335,0
18737,0
18829,0
21534,0
22250,0
434,0
1625,0
2234,0
2456,0
2630,0
2853,0
3445,0
3811,0
7517,0
7883,0
8231,0
8297,0
10229,0
10267,0
10376,0
11792,0
13221,0
13636,0
17463,0
18476,0
18691,0
18824,0
19378,0
19549,0
19615,0
19883,0
20352,0
20423,0
20802,0
1083,0
1884,0
2883,0
4522,0
5197,0
5754,0
6296,0
7236,0
9616,0
11974,0
12790,0
15787,0
16405,0
16652,0
16924,0
17175,0
19238,0
19534,0
19598,0
20403,0
21161,0
404,0
539,0
2876,0
3235,0
4164,0
4896,0
6024,0
6974,0
9186,0
10349,0
10441,0
10640,0
11284,0
11924,0
12517,0
12590,0
12649,0
14289,0
15595,0
15919,0
16333,0
16842,0
17520,0
17563,0
18127,0
19460,0
20557,0
21158,0
22325,0
718,0
1074,0
4593,0
7273,0
10148,0
10713,0
11576,0
16088,0
16156,0
17382,0
18640,0
21051,0
21857,0
929,0
1163,0
1609,0
2086,0
2637,0
2915,0
4154,0
4336,0
6998,0
8504,0
9627,0
12728,0
12811,0
14484,0
14962,0
16168,0
16822,0
17430,0
17609,0
19218,0
19288,0
19517,0
20467,0
21539,0
2050,0
2396,0
2850,0
4446,0
4697,0
9148,0
9989,0
10490,0
11109,0
11144,0
11713,0
13209,0
13925,0
14675,0
18873,0
18898,0
19339,0
1838,0
2699,0
3130,0
4582,0
5670,0
6027,0
6400,0
6827,0
8176,0
8653,0
10134,0
12057,0
12750,0
13367,0
13376,0
13393,0
14013,0
14549,0
15013,0
15624,0
16655,0
17118,0
18185,0
18463,0
19103,0
20149,0
20523,0
21370,0
515,0
834,0
944,0
1232,0
1388,0
2296,0
3162,0
4508,0
6692,0
7500,0
8341,0
8722,0
9544,0
11390,0
12041,0
12731,0
12748,0
13010,0
13133,0
13902,0
15499,0
15737,0
15891,0
16402,0
17551,0
18259,0
18763,0
19345,0
19784,0
20960,0
21283,0
461,0
1284,0
1729,0
2231,0
2322,0
5472,0
9626,0
11863,0
13501,0
15998,0
17673,0
17829,0
18018,0
18043,0
19167,0
20955,0
22038,0
419,0
874,0
1373,0
2197,0
2382,0
3456,0
3571,0
3643,0
3804,0
4667,0
4868,0
8604,0
8931,0
8959,0
9311,0
9810,0
10873,0
12108,0
14552,0
14583,0
15244,0
15621,0
15836,0
15848,0
18175,0
18847,0
20642,0
20807,0
21673,0
21865,0
485,0
500,0
2210,0
2737,0
3936,0
4647,0
6450,0
6461,0
9782,0
9806,0
10324,0
11591,0
13909,0
13936,0
17235,0
18157,0
18330,0
18584,0
19951,0
1666,0
2178,0
2435,0
3925,0
3992,0
4092,0
5498,0
6306,0
6803,0
7190,0
7682,0
10901,0
11188,0
12848,0
12963,0
13019,0
13331,0
13887,0
14747,0
14912,0
15565,0
16172,0
16670,0
