id,inDegree
13169,5
21904,5
14024,5
19740,5
8446,5
19154,5
22182,5
16562,5
18844,5
11392,5
10199,5
8131,5
18098,5
14999,5
10487,5
21075,5
21806,5
12515,5
16507,5
11105,5
20339,5
20204,5
20082,5
17861,5
13431,5
9219,5
6365,5
15379,5
20273,5
13437,5
15010,5
12959,5
20711,5
18138,5
15180,5
15874,5
19408,5
18647,5
8930,5
13052,5
13977,5
16980,5
12642,5
7027,5
5638,5
14477,5
22089,5
14959,5
3531,5
13911,5
18103,5
13934,5
18667,5
10192,5
13745,5
4110,5
11397,5
16926,5
9907,5
9439,5
7659,5
11068,5
12768,5
13365,5
20671,5
19461,5
11549,5
6279,5
10682,5
10266,5
22409,5
11439,5
5411,5
11388,5
4959,5
15229,5
18362,5
11020,5
11990,5
15861,5
21503,5
12388,5
15699,5
15382,5
10532,5
21728,5
21730,5
10853,5
14056,5
20536,5
18204,5
15895,5
16995,5
15209,5
14284,5
18274,5
21082,5
18518,5
21870,5
20921,5
17326,5
16756,5
20123,5
12335,5
18522,5
20878,5
21019,5
19769,5
20368,5
18363,5
22104,5
16947,5
20809,5
11933,5
13581,5
19254,5
18203,5
16484,5
18367,5
22068,5
16359,5
18574,5
22362,5
15222,5
18430,5
19248,5
10740,5
13661,5
16858,5
20579,5
19418,5
18702,5
10299,5
13278,5
18272,5
16130,5
12756,5
20788,5
18747,5
8246,5
16986,5
16221,5
15842,5
14667,5
7741,5
17042,5
21426,5
14150,5
21649,5
20512,5
10780,5
7194,5
22120,5
20656,5
14940,5
16066,5
5175,5
8489,5
7354,5
19482,5
10680,5
17985,5
11503,5
20344,5
22117,5
19164,5
15417,5
17356,5
19561,5
18649,5
17497,5
8474,5
17797,5
4554,5
13182,5
20907,5
8114,5
22121,5
21654,5
16102,5
21482,5
11204,5
19568,5
17431,5
17380,5
18172,5
20419,5
17487,5
20651,5
15856,5
14312,5
12647,5
21412,5
19342,5
20451,5
17347,5
5251,5
18662,5
17394,5
22090,5
12343,5
20384,5
21702,5
21858,5
18663,5
18303,5
13350,5
15106,5
19579,5
20090,5
17372,5
16546,5
15639,5
19394,5
17945,5
18508,5
21725,5
20482,5
21429,5
21320,5
19444,5
22287,5
16410,5
18554,5
19811,5
22307,5
20176,5
18520,5
19108,5
20332,5
19077,5
21641,5
20835,5
17666,5
16259,5
2040,4
19771,4
9233,4
2214,4
2812,4
3280,4
2941,4
2909,4
3845,4
8509,4
14267,4
21820,4
4191,4
3847,4
15198,4
10178,4
19344,4
18546,4
14438,4
22078,4
4552,4
4848,4
6922,4
13695,4
5692,4
17668,4
4473,4
14124,4
15838,4
11124,4
6225,4
14353,4
1882,4
12809,4
17179,4
17930,4
155,4
6351,4
10282,4
3484,4
2341,4
7499,4
7985,4
17898,4
11667,4
13359,4
12882,4
12795,4
5544,4
13187,4
4377,4
17234,4
15829,4
4517,4
1041,4
2961,4
21883,4
13421,4
1529,4
19935,4
7370,4
15518,4
9037,4
3692,4
8485,4
5284,4
3909,4
2854,4
3076,4
11747,4
12868,4
3939,4
9739,4
1988,4
12502,4
14303,4
406,4
4625,4
2316,4
5628,4
5057,4
10540,4
20719,4
15065,4
264,4
20422,4
2841,4
7068,4
2558,4
6972,4
3919,4
17486,4
7524,4
11254,4
11642,4
6694,4
3918,4
13306,4
3386,4
11070,4
5046,4
7040,4
8494,4
15625,4
6595,4
11113,4
5143,4
17297,4
4095,4
9776,4
15453,4
1501,4
6587,4
10538,4
14358,4
9196,4
5524,4
20842,4
894,4
17064,4
6169,4
13800,4
7398,4
20278,4
22135,4
4693,4
1282,4
1945,4
19393,4
2862,4
16599,4
6332,4
21896,4
8418,4
21472,4
11888,4
5220,4
1602,4
18428,4
2472,4
8147,4
4368,4
5631,4
10816,4
12839,4
3781,4
6855,4
5908,4
6750,4
15190,4
19443,4
13213,4
1553,4
2297,4
12715,4
11734,4
2759,4
7240,4
4335,4
18037,4
11001,4
21984,4
1429,4
15727,4
21532,4
11310,4
18754,4
12672,4
2518,4
58,4
5393,4
11010,4
11360,4
1769,4
10285,4
16263,4
13260,4
21227,4
6746,4
20556,4
9656,4
9953,4
4739,4
18408,4
4978,4
4011,4
6545,4
6688,4
7035,4
7460,4
15585,4
7033,4
5255,4
3253,4
11791,4
19105,4
20959,4
5494,4
3645,4
2219,4
9066,4
6942,4
3029,4
16125,4
4840,4
9086,4
20287,4
21963,4
10010,4
13694,4
16411,4
19585,4
4067,4
20666,4
19817,4
9943,4
3868,4
9030,4
11462,4
7837,4
4526,4
8654,4
13026,4
3046,4
12519,4
10365,4
7899,4
11404,4
4643,4
1100,4
4218,4
17132,4
21056,4
19598,4
3498,4
5559,4
11529,4
13910,4
7184,4
3641,4
18998,4
2925,4
14482,4
5802,4
19288,4
16419,4
10744,4
7065,4
10997,4
16332,4
19564,4
7645,4
3564,4
15898,4
9506,4
16908,4
13644,4
12380,4
3038,4
20088,4
20609,4
18043,4
19157,4
3449,4
18460,4
11881,4
10453,4
945,4
19462,4
4262,4
9611,4
3063,4
14855,4
19687,4
2238,4
7249,4
6049,4
12576,4
6863,4
8912,4
11883,4
3616,4
2970,4
14349,4
8488,4
6294,4
7934,4
4400,4
13189,4
19013,4
3233,4
15119,4
12429,4
4873,4
14393,4
11955,4
13526,4
20407,4
12610,4
5845,4
8081,4
5217,4
4583,4
7394,4
481,4
11401,4
6503,4
10302,4
19255,4
22087,4
14920,4
21575,4
3903,4
5916,4
5487,4
16305,4
9389,4
12205,4
2676,4
4531,4
12999,4
6358,4
11640,4
2973,4
8451,4
14483,4
20550,4
3072,4
18432,4
3229,4
5199,4
21217,4
12635,4
12358,4
11857,4
17400,4
20269,4
2964,4
15522,4
1244,4
11077,4
5553,4
9628,4
3889,4
14408,4
5596,4
15533,4
8779,4
6589,4
6852,4
19469,4
20023,4
15516,4
3590,4
11643,4
11011,4
11056,4
3713,4
14921,4
14486,4
9495,4
10570,4
21517,4
5340,4
9642,4
2232,4
863,4
20511,4
2605,4
6689,4
2024,4
17642,4
21018,4
10724,4
2004,4
18859,4
2466,4
7227,4
11297,4
4314,4
6025,4
13321,4
12866,4
5719,4
16173,4
15563,4
20318,4
11363,4
2585,4
1466,4
18333,4
15510,4
3556,4
6667,4
16936,4
4678,4
3185,4
13584,4
21119,4
13947,4
10143,4
13388,4
6640,4
7444,4
18377,4
2640,4
3400,4
14566,4
19670,4
15178,4
12021,4
12918,4
5561,4
16733,4
8668,4
17711,4
12194,4
11233,4
12530,4
14359,4
6096,4
16797,4
4992,4
12941,4
21594,4
20483,4
4922,4
18384,4
11110,4
5158,4
6207,4
8708,4
5433,4
16267,4
16274,4
10681,4
7291,4
2174,4
2089,4
10516,4
18169,4
10119,4
15780,4
4443,4
14365,4
11852,4
13072,4
8065,4
16953,4
16666,4
6272,4
10729,4
11612,4
9895,4
18780,4
13937,4
12636,4
12376,4
6255,4
17500,4
1063,4
21360,4
15370,4
12895,4
3424,4
10838,4
10909,4
6927,4
15042,4
7571,4
10031,4
2938,4
17559,4
3610,4
5573,4
8382,4
20580,4
10743,4
8450,4
2957,4
8709,4
4871,4
18636,4
9355,4
4279,4
4846,4
1182,4
9121,4
4243,4
5899,4
2557,4
13699,4
7797,4
6470,4
5639,4
6324,4
3385,4
12949,4
1814,4
3022,4
2969,4
21722,4
11932,4
9765,4
13943,4
3856,4
4616,4
2655,4
22327,4
10971,4
6148,4
12271,4
16229,4
19021,4
4714,4
924,4
1978,4
5819,4
10424,4
21782,4
7890,4
18881,4
8189,4
14292,4
1886,4
2771,4
7542,4
17489,4
9542,4
14373,4
1156,4
11433,4
13025,4
14243,4
1750,4
2019,4
19666,4
17447,4
22365,4
11028,4
11755,4
14887,4
7071,4
9197,4
4065,4
14985,4
21299,4
2081,4
10949,4
7801,4
10878,4
13729,4
13217,4
1573,4
6014,4
4057,4
15916,4
5233,4
5749,4
9422,4
2233,4
13110,4
5077,4
2272,4
11053,4
5398,4
2105,4
22393,4
7302,4
1401,4
5470,4
11692,4
13939,4
3478,4
12217,4
15732,4
21593,4
14093,4
19180,4
8916,4
11203,4
18003,4
16552,4
3204,4
14653,4
11006,4
1780,4
16329,4
19074,4
15777,4
21514,4
2837,4
11998,4
18133,4
15720,4
21968,4
3466,4
1377,4
2976,4
7229,4
13648,4
2842,4
4899,4
11459,4
12140,4
7459,4
13277,4
7921,4
20231,4
20212,4
10363,4
21321,4
3722,4
9005,4
6301,4
20014,4
7324,4
5665,4
7649,4
17009,4
4874,4
1939,4
8460,4
1674,4
7858,4
8587,4
11486,4
9880,4
9021,4
5297,4
4996,4
2368,4
6321,4
12710,4
3829,4
17894,4
17918,4
14278,4
15378,4
16362,4
17648,4
14387,4
2992,4
9921,4
12777,4
2001,4
13214,4
19651,4
10793,4
4219,4
16945,4
19617,4
12542,4
14190,4
4694,4
5000,4
3801,4
14006,4
3987,4
5629,4
5626,4
10812,4
6764,4
13677,4
4655,4
9499,4
3100,4
9729,4
4341,4
14306,4
3852,4
7646,4
19714,4
11008,4
17344,4
5920,4
9981,4
21059,4
6203,4
6031,4
4605,4
9735,4
5176,4
17696,4
4856,4
8987,4
20072,4
1443,4
21668,4
4735,4
11875,4
14068,4
8597,4
7315,4
11173,4
15027,4
10879,4
1205,4
20799,4
12845,4
11776,4
14750,4
4869,4
14283,4
12291,4
14301,4
7279,4
20532,4
19061,4
8872,4
21138,4
14839,4
11810,4
9135,4
8881,4
9809,4
16940,4
11943,4
8640,4
13964,4
19648,4
17219,4
14578,4
6690,4
17748,4
7783,4
6458,4
12737,4
6471,4
21298,4
19774,4
15823,4
10259,4
16922,4
6715,4
6957,4
19078,4
16096,4
16256,4
17657,4
7732,4
17075,4
18286,4
17962,4
10377,4
14295,4
7127,4
4506,4
8125,4
8786,4
18843,4
18210,4
10304,4
13544,4
10956,4
16804,4
21039,4
11171,4
16476,4
20570,4
13343,4
12178,4
20789,4
11870,4
17717,4
5416,4
19065,4
14590,4
2562,4
17184,4
10463,4
7175,4
12910,4
12656,4
14074,4
21996,4
16525,4
17978,4
7122,4
21822,4
10866,4
9243,4
11559,4
15261,4
6015,4
21108,4
20041,4
5073,4
11039,4
4750,4
13666,4
20115,4
18008,4
16523,4
13993,4
20737,4
21336,4
9874,4
5484,4
4777,4
8752,4
11035,4
18657,4
20966,4
11989,4
6032,4
8496,4
5962,4
7359,4
7956,4
18089,4
11981,4
18329,4
7859,4
6382,4
18312,4
13662,4
6960,4
818,4
9822,4
9795,4
14462,4
16698,4
11724,4
15794,4
16928,4
18897,4
17627,4
15778,4
6402,4
8673,4
18864,4
12238,4
19531,4
21256,4
16323,4
17330,4
15200,4
9470,4
19097,4
13305,4
13380,4
13607,4
11479,4
8200,4
11455,4
11684,4
19624,4
6749,4
20871,4
2487,4
13063,4
11246,4
7462,4
12225,4
11150,4
18757,4
21076,4
18646,4
13289,4
18163,4
7282,4
15006,4
18592,4
18761,4
11891,4
18643,4
6323,4
11437,4
12944,4
20551,4
22014,4
15245,4
11820,4
8313,4
12372,4
8666,4
6259,4
5736,4
14044,4
14238,4
9976,4
19362,4
11803,4
18764,4
11245,4
5946,4
17831,4
14175,4
7866,4
20591,4
5294,4
17589,4
21415,4
14406,4
21969,4
14818,4
13109,4
8728,4
14867,4
10298,4
14098,4
7297,4
8556,4
8233,4
10147,4
15802,4
5047,4
6436,4
11282,4
19913,4
13991,4
5254,4
8406,4
19899,4
17721,4
7505,4
8018,4
10402,4
19647,4
16634,4
10206,4
8386,4
19328,4
11848,4
12887,4
20155,4
4438,4
11813,4
7180,4
9194,4
17123,4
15109,4
15857,4
11445,4
17266,4
14039,4
21657,4
8567,4
12069,4
18915,4
7440,4
13548,4
18980,4
13409,4
2776,4
19693,4
10217,4
8882,4
10899,4
17664,4
13692,4
20755,4
19909,4
5990,4
19226,4
8380,4
16958,4
20616,4
1162,4
13971,4
6765,4
7806,4
9169,4
8738,4
16571,4
22016,4
15673,4
4609,4
21377,4
15205,4
18225,4
11202,4
6616,4
14073,4
13154,4
18445,4
17690,4
8594,4
17390,4
9958,4
22227,4
10777,4
8851,4
15789,4
7588,4
20484,4
3224,4
21557,4
9159,4
4793,4
17597,4
12257,4
7293,4
3021,4
8933,4
5488,4
21868,4
6281,4
8041,4
12158,4
20030,4
10476,4
10505,4
13348,4
6516,4
9333,4
16445,4
19886,4
11773,4
14950,4
6433,4
18241,4
5252,4
11620,4
6339,4
13243,4
11154,4
12956,4
15348,4
7418,4
19199,4
11262,4
14945,4
11965,4
17840,4
6038,4
15320,4
5869,4
8240,4
20662,4
13579,4
17903,4
19256,4
18628,4
4894,4
12148,4
9444,4
13658,4
12967,4
9775,4
6700,4
18433,4
15521,4
4872,4
12683,4
14152,4
14798,4
16961,4
18528,4
8285,4
9432,4
19584,4
20144,4
11207,4
10798,4
16737,4
8792,4
9343,4
16397,4
20431,4
18189,4
13337,4
19832,4
17615,4
18141,4
14979,4
16872,4
11607,4
5614,4
12694,4
18237,4
11530,4
13587,4
17223,4
20476,4
16526,4
11975,4
16550,4
4863,4
14157,4
13329,4
18559,4
15155,4
21005,4
7702,4
12413,4
17225,4
6836,4
22032,4
9834,4
13625,4
14065,4
13143,4
21402,4
18199,4
14134,4
7055,4
14324,4
11390,4
12901,4
5017,4
7332,4
20420,4
16935,4
17906,4
17232,4
20808,4
19744,4
14844,4
19047,4
11968,4
18439,4
20409,4
14479,4
7300,4
9951,4
15816,4
11491,4
9154,4
13045,4
7802,4
14491,4
10714,4
9334,4
15270,4
12711,4
14323,4
12042,4
11425,4
14171,4
8871,4
10733,4
9840,4
11743,4
13771,4
16364,4
9773,4
5055,4
21898,4
21613,4
19315,4
22071,4
12220,4
21742,4
10340,4
22297,4
12664,4
11795,4
8506,4
18724,4
17665,4
21205,4
22195,4
20534,4
18716,4
17795,4
15411,4
9010,4
15451,4
11628,4
17366,4
20942,4
21290,4
17233,4
17575,4
15068,4
21405,4
21584,4
17865,4
10124,4
9592,4
19202,4
12583,4
20993,4
17060,4
12991,4
16783,4
16649,4
5700,4
6114,4
21465,4
15793,4
16610,4
18489,4
19399,4
14287,4
7192,4
6831,4
11365,4
13650,4
6364,4
20587,4
13637,4
8771,4
14167,4
12767,4
5903,4
12010,4
21449,4
18101,4
13489,4
11533,4
9856,4
11403,4
13965,4
17998,4
9155,4
16942,4
18815,4
7131,4
16423,4
12817,4
13447,4
14639,4
18429,4
18986,4
14676,4
17949,4
18555,4
16443,4
20611,4
14528,4
16989,4
10425,4
10546,4
10710,4
19977,4
11598,4
17830,4
14470,4
19099,4
22425,4
18579,4
18345,4
22326,4
12608,4
10081,4
17638,4
9362,4
13839,4
3969,4
20964,4
20457,4
18751,4
18293,4
17944,4
16219,4
17161,4
19208,4
20963,4
7520,4
15811,4
17432,4
20104,4
2140,4
18511,4
16747,4
5477,4
6513,4
21332,4
19241,4
20297,4
20754,4
10408,4
16351,4
10564,4
20697,4
21710,4
14165,4
22139,4
9916,4
17964,4
21333,4
15527,4
16365,4
12474,4
15053,4
8714,4
14581,4
16820,4
14291,4
17206,4
17742,4
18452,4
22197,4
19354,4
10736,4
21638,4
14097,4
13108,4
5459,4
10938,4
19760,4
14618,4
12323,4
14369,4
8979,4
15163,4
11338,4
14771,4
20301,4
21701,4
20681,4
18366,4
19898,4
20816,4
20331,4
12805,4
18637,4
11564,4
18547,4
14370,4
21148,4
7042,4
10225,4
10073,4
21130,4
10412,4
17440,4
6504,4
10569,4
14360,4
14819,4
9338,4
11366,4
7512,4
12909,4
14138,4
10404,4
16513,4
20720,4
20440,4
13247,4
15900,4
11568,4
12453,4
21789,4
20629,4
15772,4
19182,4
13733,4
10091,4
18281,4
13556,4
12788,4
19236,4
18402,4
15981,4
21357,4
19659,4
16882,4
16983,4
20126,4
18549,4
17997,4
13554,4
14869,4
18616,4
16819,4
19940,4
12841,4
18595,4
13749,4
6274,4
14160,4
18685,4
22038,4
17553,4
8862,4
16732,4
21481,4
11709,4
22284,4
18851,4
18653,4
18346,4
12214,4
19842,4
19355,4
18354,4
11950,4
13472,4
14674,4
17879,4
21115,4
18674,4
17364,4
22253,4
19059,4
17745,4
21396,4
18618,4
22371,4
14390,4
15927,4
19611,4
18659,4
18596,4
13876,4
17593,4
20112,4
8990,4
6923,4
14474,4
21664,4
17786,4
20894,4
19554,4
84,4
17338,4
17249,4
20434,4
14194,4
21999,4
19281,4
15086,4
7243,4
19724,4
21874,4
17580,4
19668,4
21935,4
20804,4
18060,4
21193,4
20313,4
8612,4
18923,4
20691,4
19577,4
20825,4
15848,4
20635,4
17282,4
21202,4
15340,4
21615,4
20235,4
18879,4
18839,4
21719,4
22354,4
21597,4
22204,4
2509,3
17703,3
17595,3
1224,3
3009,3
8636,3
1551,3
6675,3
2570,3
7121,3
14626,3
5850,3
1936,3
6885,3
19565,3
19370,3
20729,3
18644,3
1594,3
415,3
10428,3
4131,3
21455,3
6676,3
5304,3
3158,3
14380,3
3930,3
5846,3
5895,3
22346,3
4480,3
8174,3
3024,3
22448,3
6081,3
5690,3
1979,3
6502,3
4636,3
4925,3
6858,3
21669,3
5605,3
4657,3
19887,3
2476,3
14512,3
21603,3
6647,3
22286,3
6478,3
17013,3
7350,3
3766,3
1483,3
1458,3
5618,3
1199,3
14425,3
13268,3
4563,3
9063,3
18388,3
7798,3
13818,3
18499,3
6022,3
14749,3
8442,3
7376,3
9374,3
8183,3
2071,3
2162,3
8282,3
13412,3
13627,3
20388,3
19856,3
2723,3
7254,3
11721,3
1485,3
5087,3
16645,3
10055,3
5606,3
8213,3
16240,3
3043,3
8087,3
7815,3
3343,3
1407,3
1710,3
2021,3
2192,3
9555,3
20564,3
6731,3
1283,3
1025,3
10702,3
7474,3
6378,3
3863,3
2077,3
7099,3
9321,3
4459,3
11798,3
5735,3
16561,3
10974,3
7220,3
8730,3
15307,3
19153,3
15099,3
6839,3
1940,3
386,3
13383,3
14058,3
10592,3
2451,3
1733,3
2745,3
2832,3
13553,3
22237,3
9617,3
8793,3
6983,3
5801,3
6717,3
4486,3
21862,3
1269,3
13963,3
8086,3
12199,3
1850,3
2499,3
11545,3
13233,3
4132,3
6784,3
4724,3
25,3
21279,3
10870,3
3650,3
18812,3
10639,3
22149,3
363,3
2687,3
3985,3
8561,3
12899,3
11416,3
5449,3
19267,3
19633,3
3963,3
1274,3
11666,3
3267,3
3914,3
8363,3
19694,3
2740,3
17758,3
8157,3
21547,3
15893,3
9406,3
20011,3
1773,3
4411,3
15844,3
1665,3
17614,3
13520,3
13916,3
15461,3
12342,3
6679,3
12580,3
16792,3
12451,3
3586,3
789,3
2365,3
10895,3
959,3
2170,3
3857,3
17026,3
17552,3
19953,3
11926,3
2270,3
4076,3
11960,3
19773,3
4090,3
3502,3
11539,3
9505,3
11159,3
15636,3
7025,3
12552,3
17213,3
4839,3
9581,3
19729,3
5231,3
6629,3
22210,3
5471,3
14452,3
14538,3
17315,3
7106,3
9534,3
11555,3
11987,3
7172,3
5739,3
13015,3
5873,3
3549,3
11275,3
17533,3
14688,3
14504,3
9280,3
14738,3
1997,3
977,3
1230,3
8647,3
8732,3
10038,3
4857,3
3740,3
6411,3
8743,3
7707,3
9863,3
6963,3
4019,3
3148,3
4079,3
11829,3
17003,3
14042,3
17622,3
11920,3
15787,3
3329,3
14143,3
4797,3
12151,3
2959,3
4790,3
1136,3
17087,3
5829,3
9298,3
6475,3
20812,3
8706,3
9804,3
1126,3
3150,3
10134,3
16303,3
375,3
18717,3
10355,3
3778,3
6827,3
21459,3
13536,3
13610,3
3769,3
6771,3
11283,3
6795,3
15211,3
5857,3
10399,3
3476,3
10181,3
18330,3
8698,3
7839,3
21723,3
7619,3
501,3
9105,3
7348,3
19518,3
1381,3
17731,3
2840,3
1744,3
9399,3
1512,3
8658,3
3729,3
17269,3
9277,3
4966,3
7011,3
8634,3
10535,3
15667,3
1879,3
5523,3
10389,3
21634,3
7468,3
5840,3
2315,3
3115,3
12962,3
4611,3
927,3
9695,3
14593,3
6204,3
10406,3
992,3
14377,3
5956,3
17556,3
11769,3
9183,3
2131,3
18467,3
13332,3
5266,3
13808,3
14447,3
16116,3
6013,3
9821,3
1011,3
1007,3
6710,3
11973,3
10367,3
2195,3
682,3
5226,3
13507,3
6472,3
8623,3
3256,3
21938,3
10440,3
1084,3
6410,3
3777,3
5560,3
4754,3
2056,3
21197,3
5781,3
5198,3
10917,3
535,3
21854,3
5914,3
7869,3
13048,3
10222,3
1691,3
8127,3
5196,3
4676,3
715,3
2580,3
10757,3
3938,3
21716,3
7496,3
2100,3
5547,3
478,3
2202,3
11448,3
7909,3
10619,3
2669,3
15108,3
2870,3
4035,3
4038,3
17080,3
10342,3
1366,3
14374,3
14202,3
20786,3
14221,3
15412,3
15215,3
2482,3
5168,3
2565,3
2142,3
12793,3
7016,3
13444,3
13336,3
18731,3
7719,3
8727,3
5578,3
1585,3
19139,3
7203,3
7850,3
10898,3
5387,3
16020,3
4045,3
5557,3
13512,3
4475,3
9314,3
710,3
2117,3
20182,3
16585,3
290,3
4163,3
4769,3
15656,3
6708,3
9699,3
15318,3
16132,3
2104,3
20320,3
3762,3
10067,3
7904,3
10712,3
2179,3
7168,3
12410,3
1490,3
4742,3
5793,3
8803,3
17594,3
13009,3
6211,3
1235,3
2344,3
4497,3
10097,3
6941,3
6657,3
9289,3
11174,3
15859,3
13279,3
4958,3
14635,3
13464,3
4337,3
1234,3
13736,3
13895,3
1752,3
7782,3
5541,3
12166,3
20623,3
17280,3
18227,3
18173,3
10045,3
20865,3
1626,3
7209,3
8385,3
11788,3
20416,3
10190,3
12838,3
17624,3
6554,3
729,3
827,3
2220,3
10634,3
9604,3
16881,3
4675,3
10289,3
6950,3
4710,3
1957,3
6987,3
15228,3
20909,3
20098,3
5375,3
7024,3
4441,3
19988,3
6253,3
4292,3
5071,3
16068,3
13914,3
11375,3
11898,3
9206,3
11728,3
3026,3
2096,3
4568,3
15989,3
1275,3
12049,3
12258,3
5292,3
2385,3
3472,3
2230,3
8922,3
19010,3
18030,3
5610,3
5112,3
20147,3
10588,3
8256,3
2075,3
21732,3
12556,3
13724,3
13215,3
9428,3
2636,3
3874,3
22141,3
9246,3
19186,3
7743,3
4384,3
1705,3
20633,3
15623,3
15355,3
12434,3
13440,3
8602,3
17999,3
6191,3
4186,3
2689,3
4711,3
12193,3
4587,3
14454,3
3826,3
20189,3
18177,3
2187,3
1946,3
12614,3
15413,3
12794,3
12233,3
13830,3
15101,3
6149,3
12197,3
16045,3
20469,3
3614,3
13338,3
4122,3
3975,3
21275,3
1701,3
4569,3
4858,3
1749,3
2135,3
8650,3
19179,3
3307,3
15176,3
16850,3
8372,3
6065,3
10784,3
15145,3
12815,3
13033,3
4325,3
5268,3
3335,3
4041,3
3192,3
9998,3
16795,3
5028,3
12981,3
4246,3
783,3
3628,3
18279,3
14553,3
13181,3
6427,3
13194,3
8052,3
6517,3
11528,3
1215,3
1759,3
10522,3
5686,3
1168,3
10855,3
9766,3
2216,3
1181,3
14648,3
11391,3
2552,3
937,3
16691,3
22272,3
2594,3
11531,3
14385,3
22107,3
9674,3
7941,3
4196,3
9751,3
12412,3
8377,3
4687,3
2886,3
7393,3
1390,3
3393,3
3941,3
10691,3
2138,3
2345,3
1293,3
10910,3
11906,3
22054,3
17827,3
21149,3
4707,3
19377,3
11750,3
3187,3
9320,3
14575,3
6594,3
9654,3
7733,3
3438,3
12827,3
5040,3
11980,3
7241,3
15661,3
18339,3
8788,3
12621,3
22048,3
13710,3
2749,3
18774,3
16234,3
3305,3
917,3
1620,3
839,3
12781,3
9547,3
16094,3
11817,3
5332,3
7434,3
16352,3
21779,3
10911,3
2603,3
6868,3
19106,3
10582,3
7457,3
2236,3
9570,3
7415,3
14481,3
2617,3
18605,3
15189,3
19972,3
13384,3
2545,3
19439,3
12798,3
10871,3
964,3
11860,3
5418,3
6401,3
7847,3
4082,3
12390,3
10176,3
10374,3
14450,3
15185,3
10755,3
8146,3
9526,3
12878,3
21302,3
21709,3
18197,3
22345,3
11419,3
13465,3
13185,3
12952,3
4935,3
4206,3
6734,3
6893,3
5693,3
2508,3
21957,3
12365,3
9098,3
17910,3
15220,3
13852,3
6228,3
3737,3
12185,3
8260,3
20541,3
3820,3
20061,3
13195,3
19395,3
4462,3
7751,3
15269,3
7156,3
5100,3
18373,3
10826,3
13262,3
12070,3
12142,3
9274,3
18507,3
8989,3
10187,3
7989,3
7704,3
12964,3
8365,3
6733,3
6665,3
13785,3
6054,3
9508,3
19813,3
3110,3
14634,3
10929,3
13379,3
8906,3
4942,3
17227,3
9259,3
11621,3
13919,3
6254,3
18042,3
18551,3
13047,3
9446,3
10011,3
16489,3
7013,3
19420,3
15356,3
1395,3
8697,3
21411,3
21624,3
21815,3
22464,3
17902,3
6611,3
19527,3
21936,3
14714,3
10818,3
2760,3
12855,3
13846,3
9142,3
8651,3
13514,3
4445,3
9372,3
4010,3
15854,3
19080,3
16821,3
10533,3
8992,3
4610,3
14126,3
4580,3
8551,3
16057,3
20569,3
16312,3
7416,3
5879,3
6421,3
18623,3
10140,3
11183,3
15343,3
7430,3
13456,3
10599,3
7290,3
13436,3
7274,3
5052,3
4939,3
14127,3
10607,3
8940,3
4914,3
7928,3
4635,3
4432,3
7530,3
7631,3
9361,3
5014,3
15870,3
14397,3
18127,3
9292,3
12782,3
5887,3
3143,3
21484,3
12134,3
19321,3
22396,3
15226,3
12943,3
15624,3
2228,3
19103,3
7762,3
8775,3
16627,3
7508,3
6645,3
7377,3
8274,3
9782,3
21421,3
13877,3
13838,3
13331,3
10421,3
6249,3
9322,3
12612,3
17082,3
13372,3
4356,3
18863,3
9719,3
20124,3
12290,3
17636,3
7541,3
8022,3
17611,3
7656,3
18536,3
17006,3
21508,3
9694,3
21700,3
18996,3
5094,3
12346,3
5377,3
11517,3
4248,3
3980,3
8112,3
20427,3
18542,3
12497,3
21694,3
14146,3
5795,3
10742,3
7523,3
16748,3
10455,3
11633,3
14265,3
11556,3
17277,3
3666,3
9847,3
2980,3
21216,3
9283,3
9296,3
8462,3
6908,3
11299,3
7809,3
16883,3
12306,3
19638,3
8935,3
12540,3
4142,3
20353,3
5740,3
10930,3
11868,3
14693,3
9187,3
21184,3
10557,3
16739,3
15614,3
6314,3
7607,3
21959,3
21126,3
18119,3
10115,3
11751,3
15160,3
3702,3
3483,3
10767,3
9232,3
16459,3
16056,3
20558,3
3027,3
22003,3
22247,3
6431,3
17196,3
10254,3
11994,3
14817,3
15138,3
10354,3
11307,3
15480,3
7754,3
13087,3
9609,3
7766,3
20381,3
15708,3
8659,3
7884,3
8904,3
11354,3
9335,3
8996,3
7627,3
18675,3
13620,3
14299,3
3550,3
21091,3
18477,3
6120,3
10951,3
8039,3
10042,3
12605,3
4454,3
2816,3
10120,3
7472,3
17975,3
13674,3
20294,3
15613,3
17211,3
7044,3
4666,3
21362,3
21109,3
8480,3
7709,3
16937,3
4600,3
15608,3
14309,3
8515,3
20378,3
9414,3
5598,3
10896,3
8384,3
6082,3
6178,3
22406,3
20296,3
7463,3
19422,3
22447,3
16385,3
5552,3
6984,3
16918,3
7144,3
17806,3
7490,3
9794,3
7438,3
11119,3
10823,3
15924,3
5225,3
13951,3
5174,3
17317,3
22093,3
8559,3
11951,3
12585,3
6779,3
5568,3
14008,3
16752,3
21084,3
9251,3
6968,3
14033,3
17298,3
13534,3
14664,3
10184,3
10862,3
19214,3
11970,3
20540,3
18916,3
1104,3
4466,3
18004,3
6888,3
9260,3
14599,3
12499,3
12752,3
11782,3
5203,3
4027,3
5838,3
8969,3
6929,3
2937,3
11844,3
11765,3
5999,3
11896,3
15903,3
11076,3
5209,3
9696,3
4115,3
4994,3
4489,3
16573,3
21737,3
19847,3
19864,3
20134,3
16148,3
10201,3
4615,3
